5.987389260336074548e-01
7.609351602287818261e-01
6.325161486338611860e-01
6.652590994080896936e-01
6.046997205538620079e-01
6.053794526459329584e-01
5.939780674187625786e-01
6.185676891401491462e-01
6.901628100331310689e-01
5.798499725176708974e-01
5.673010003049945293e-01
5.572156748589962572e-01
5.655477670688581204e-01
7.228501631145183293e-01
6.044829174109934700e-01
6.421450595545591389e-01
8.207083399776198274e-01
7.123495902884885433e-01
7.493659173833182585e-01
5.554919188244914485e-01
8.186394898576423440e-01
7.964935563215191916e-01
5.471254792575218628e-01
6.615918038813588531e-01
8.036947744695244200e-01
3.487190247584192049e-01
7.403916775136987205e-01
6.973425957053133173e-01
6.616450083243602398e-01
6.949596250323826219e-01
6.344591366697390766e-01
6.776729989243254204e-01
7.230547209744712100e-01
6.450030119041382237e-01
5.839819225943597703e-01
7.882779650285247630e-01
8.704269658376175833e-01
6.840545949991724273e-01
6.072795739609425647e-01
7.490076995409894467e-01
8.252503769803404277e-01
7.404348417160169227e-01
7.068089425711693297e-01
5.643151172101052993e-01
5.567670807157883983e-01
8.002044259965166439e-01
4.659286569610698869e-01
8.562938417787870904e-01
6.278743030922147028e-01
6.823450882323438549e-01
