5.085968283842563498e-01
6.667340422282560519e-01
6.633253604008169102e-01
6.286215523275137107e-01
5.876074579433668843e-01
7.120646623141915210e-01
6.572753459131502884e-01
5.455689073437276493e-01
7.002513880697573967e-01
6.611138983916776679e-01
6.291668279590973967e-01
6.351333537500293280e-01
4.590636873849881505e-01
6.475819553115887972e-01
6.601538947681304670e-01
6.473936704975892242e-01
7.301969331946690511e-01
6.931168041085089548e-01
5.287630649777071978e-01
5.295389136254604612e-01
7.655837032685623988e-01
6.767383044599477593e-01
4.469920260365441989e-01
6.644817349035395670e-01
7.813696979792525976e-01
4.923851697778828251e-01
7.147156947412144357e-01
6.170913084246849589e-01
5.496012859798795613e-01
4.797523094586700343e-01
6.429328194635114402e-01
6.314840250939564026e-01
6.902849483793840335e-01
4.001399938113146537e-01
5.381936465086299970e-01
7.169255689533896581e-01
6.923374927133075785e-01
6.079537498876683710e-01
6.089132400756206431e-01
7.504065898967334780e-01
8.182915760381117565e-01
5.844469449537058603e-01
6.942903878912690674e-01
4.914014679155801479e-01
4.878458009374469495e-01
7.402102300462878315e-01
5.273745778262883821e-01
8.281830115895509881e-01
5.974338853322170850e-01
6.438777814050504755e-01
